SMILES,label_0,label_1,label_2,label_3,label_4
CCC(C(C)C)CCC(C1CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)O)C,1.32,0.97,0.32,0.67,3.776
OC1CCC2(C(C1)C(O)CC1C2CCC2(C1CCC2C(CCC(=O)O)C)C)C,1.61,2.03,1.1,1.97,3.2476
OC(COc1cccc2c1c(I)c([nH]2)C#N)CNC(C)C,2.36,2.2,0.35,1.6,2.4219
CCc1ccnc(c1C)C,0.7,0.85,0.0,0.46,1.2389
C1CN=C(N1)Cc1cccc2c1cccc2,1.83,1.47,0.5,0.99,1.697
CCCOC(=O)Oc1ccc(cc1)NC(=O)C,0.97,1.75,0.23,1.18,1.8104
COCCOC(=O)Oc1ccc(cc1)NC(=O)C,0.97,2.2,0.06,1.47,1.8691
COCC(OC(=O)Oc1ccc(cc1)NC(=O)C)C,0.97,2.17,0.06,1.47,2.01
COc1c(N(=O)=O)c(C)c(cc1C(C)(C)C)N(=O)=O,1.19,1.72,0.0,0.7,1.9689
Cn1cnc2c1c(=O)[nH]c(=O)n2C,1.5,1.6,0.5,1.38,1.2223
COc1cc2c(cc1OC)OCC1C2C(=O)c2c(O1)c1CC(Oc1cc2)C(=C)C,2.44,2.54,0.0,1.57,2.8145
OCC(C(C(Cn1c2cc(C)c(cc2nc2c1nc(=O)[nH]c2=O)C)O)O)O,3.61,4.22,1.3,2.67,2.6285
CN(Cc1ccc(o1)CSCCNc1[nH]cc(c(=O)n1)Cc1ccc(nc1)C)C,2.96,3.39,0.4,2.2,3.1776
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O,2.24,3.2,1.19,4.9,5.998
CN(CCOC(c1ccccc1C)c1ccccc1)C,1.33,1.36,0.0,1.3,2.3281
Nc1nnc(c(n1)N)c1cccc(c1Cl)Cl,2.27,2.03,0.35,0.96,1.6453
COC(=O)CCc1ccc(cc1)OCC(CNC(C)C)O,1.07,1.53,0.3,1.74,2.417
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1.32,2.1,0.34,1.33,2.373
COCCCNc1nc(SC)nc(n1)NC(C)C,1.47,1.48,0.11,1.36,2.1421
O=C1C(=O)c2ccccc2c2c1cccc2,2.07,1.79,0.0,0.79,1.5288
CCC(C(c1ccc(cc1)O)CC)c1ccc(cc1)O,1.62,1.73,1.26,0.82,2.287
C/C=C(/C(=C/C)/c1ccc(cc1)O)\c1ccc(cc1)O,1.87,1.84,1.26,0.91,2.201
OCCCCCc1ccccn1,0.82,1.29,0.24,1.14,1.4385
C1CN=C(N1)C1CCCc2c1cccc2,1.38,1.38,0.5,0.98,1.6421
O=c1c2ccccc2nc2n1CCc1c2[nH]c2c1cccc2,2.79,2.25,0.21,1.16,2.0729
Cc1ccc(cc1)OP(=O)(Oc1ccc(cc1)C)O,1.19,1.57,0.95,1.32,2.0454
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1Br)OC(C)(C)C,2.39,2.58,0.0,1.82,2.7008
OCCOCn1cnc2c1nc(N)nc2,2.19,2.4,0.45,1.58,1.463
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,1.57,2.1,0.36,1.3,1.6001
CCc1ccc2c(c1)C(=O)c1c(C2=O)cccc1,1.41,1.55,0.0,0.56,1.8106
Cc1ccc2c(c1)C(=O)c1c(C2=O)cccc1,1.41,1.48,0.0,0.56,1.6697
OCC1OC(C(C1O)O)n1cc(C#CC)c(=O)[nH]c1=O,2.2,2.4,0.9,2.19,1.919
O=C(c1ccccc1C(=O)OC1CCCCC1)OC1CCCCC1,1.28,1.71,0.0,0.98,2.6206
CCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1.78,3.45,0.21,2.13,3.3339
O=C(c1ccccc1C(=O)Oc1ccccc1)Oc1ccccc1,1.89,1.84,0.0,1.18,2.3626
CCCCOC(=O)c1ccccc1C(=O)OC1CCCCC1,1.08,1.41,0.0,0.94,2.4474
O=C1C=CC2(C(=C1)CCC1C2CCC2(C1CCC2O)C)C,1.72,2.6,0.32,1.15,2.3397
Clc1ccc2c(c1)C(=NC(C(=O)N2)O)c1ccccc1Cl,2.51,1.28,0.45,1.63,2.1141
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1,2.24,2.32,0.15,1.35,2.1326
O=C1c2ccccc2C(=O)c2c1cccc2,1.41,1.45,0.0,0.55,1.5288
CCOC(=O)c1ccccc1C(=O)OCC,0.73,1.26,0.0,0.9,1.7106
FC1CC2C(C1O)(C)CCC1C2CCc2c1ccc(c2)O,2.04,2.04,0.86,1.14,2.2165
CC(COC(=O)c1ccccc1C(=O)OCC(C)C)C,0.68,1.21,0.0,0.95,2.2742
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.7,1.27,0.0,0.95,2.2742
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.67,1.29,0.0,0.96,2.8378
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,0.63,1.31,0.0,1.04,3.6832
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,0.63,1.31,0.0,1.06,3.965
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCC,0.67,1.29,0.0,0.97,2.8378
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1Cl,2.44,1.65,0.12,1.61,2.255
CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C,2.05,1.68,0.0,1.09,2.4241
O=C(OC1CCCCC1)CCCCC(=O)OC1CCCCC1,1.08,1.19,0.0,0.86,2.5764
Cc1ccc2c(n1)ccc1c2cccc1,1.88,0.98,0.0,0.36,1.5542
Clc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,1.59,2.14,0.4,1.24,1.3447
CCc1c(Br)c(Br)c(c(c1Br)Br)Br,2.25,1.36,0.0,0.0,1.8732
CCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,0.87,1.65,0.16,1.09,1.5482
CCC(N(C(=O)c1cc2ccccc2c(n1)c1ccccc1Cl)C)C,2.49,2.47,0.0,1.27,2.7354
O=C1NC(=O)c2c1cccc2,1.18,2.05,0.4,0.42,1.0208
O=C1OC(=O)c2c1cccc2,1.16,1.45,0.0,0.39,0.9797
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,1.48,2.22,0.0,0.88,2.2737
CC(=O)OC1CCC2C1(C)CCC1C2CCC2=C(C(=O)CCC12C)Cl,1.6,2.8,0.0,1.07,2.8026
CCC(=O)OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2=O)C)C,1.15,2.82,0.0,1.1,2.8641
COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,2.39,2.06,0.0,1.24,2.7354
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.3,1.51,0.0,1.13,2.4593
CCCCOC(=O)c1ccccc1C(=O)OCC(CCCC)CC,0.67,1.26,0.0,0.96,2.8378
Fc1cc2c(cc1N1CCNCC1)n(cc(c2=O)C(=O)O)C1CC1,2.2,2.34,0.7,2.52,2.3047
CCCCOc1nc2ccccc2c(c1)C(=O)NCCN(CC)CC,1.86,2.19,0.15,1.55,2.8682
CO[Si](CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(OC)OC,-0.94,0.21,0.0,0.76,1.9578
NC(=O)Nc1ccc(cc1)Oc1ccc(cc1)Br,2.13,2.03,0.76,0.81,1.9141
CCN(C(=O)N(c1ccccc1)CC)c1ccccc1,1.69,1.3,0.0,1.3,2.244
CN(CCC(c1ccccn1)c1ccccc1)C,1.37,1.28,0.0,1.4,2.0874
CN(CCC(c1ccccn1)c1ccc(cc1)Br)C,1.6,1.53,0.0,1.36,2.2624
CCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1.74,3.86,0.21,2.13,3.6157
CCn1c2ccccc2c2c1cccc2,1.53,1.4,0.0,0.31,1.5972
CN1C(=O)CC(C1=O)c1ccccc1,1.36,1.8,0.0,1.02,1.4435
Fc1ccc(c(c1)F)C(Cn1cncn1)(Cn1cncn1)O,2.28,2.8,0.31,1.62,2.0064
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(c(c1)Cl)OC(C(F)F)(F)F,1.38,1.3,0.39,1.0,2.5285
COc1cc2N(C)C3C4(c2cc1C1(CC2CN(CCc5c1[nH]c1c5cccc1)CC(C2)(O)CC)C(=O)OC)CCN1C4C(C(C3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,4.46,4.84,0.58,4.94,6.0671
N#Cc1cccc2c1cccc2,1.47,1.51,0.0,0.39,1.2401
C[Ge](C)(C)C,0.07,0.02,0.0,0.05,0.9598
OC(=O)c1cccc2c1cccc2,1.46,1.2,0.65,0.49,1.3007
OCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-1.87,0.2,0.55,0.25,2.2298
CCCCP(=O)(CCCC)O,0.23,0.64,0.7,1.26,1.5578
c1ccc2c(c1)Cc1c2cccc1,1.59,1.06,0.0,0.25,1.3565
COc1cc(C=O)cc(c1OC)OC,1.12,1.83,0.0,0.87,1.4718
CCC(C(=O)OC)C,0.07,0.57,0.0,0.47,1.0284
NC(=O)Cc1cccc2c1cccc2,1.72,1.72,0.45,0.95,1.4827
OC(=O)Cc1cccc2c1cccc2,1.46,1.55,0.6,0.67,1.4416
COP(=O)OC,0.22,0.89,0.1,0.87,0.7711
SCC=C,0.54,0.46,0.0,0.28,0.6518
Fc1ccc(cc1)C(=C1CCN(CC1)CCc1c(C)nc2n(c1=O)ccs2)c1ccc(cc1)F,2.99,2.55,0.0,2.05,3.4539
O=C(NC1C(=O)N2C1SC(C2C(=O)O)(C)C)COc1ccccc1,2.2,1.76,0.57,1.95,2.4358
O=C(c1ccccc1O)Nc1ccccc1,1.77,1.74,0.48,0.65,1.6393
CCCCCCCC(C)C,0.0,0.0,0.0,0.0,1.5176
CCCCCCCCC=C,0.09,0.08,0.0,0.07,1.4746
CCCCCSCCCCC,0.33,0.4,0.0,0.36,1.6811
CC[C@@]1(OCCc2c1[nH]c1c2cccc1CC)CC(=O)O,1.8,2.17,1.05,1.15,2.239
CC[C@@]1(OCCc2c1[nH]c1c2cccc1CC)CC(=O)O,1.8,2.17,1.05,1.15,2.0422
O=C1CCCN1C,0.49,1.3,0.0,0.79,0.82
CCc1cccs1,0.69,0.58,0.0,0.13,0.9229
O=Cc1ccncc1,0.8,1.12,0.0,0.74,0.8319
O=N(=O)OC1COC2C1OCC2ON(=O)=O,0.91,1.67,0.0,0.78,1.32
N#Cc1ccccc1Cl,0.89,1.24,0.0,0.25,0.9935
C1CC1c1ccccc1,0.81,0.65,0.0,0.15,1.0305
N#Cc1cccc(c1)O,0.93,1.55,0.77,0.28,0.9298
OCc1cccc(c1)Cl,0.91,0.94,0.42,0.5,1.0384
C/C=C/c1ccccc1,0.91,0.72,0.0,0.18,1.0961
N#Cc1ccc(cc1)N,1.09,1.78,0.4,0.44,0.9709
OCc1ccc(cc1)Br,1.08,1.04,0.42,0.47,1.091
OCc1ccc(cc1)Cl,0.91,0.96,0.4,0.5,1.0384
COc1c(Cl)cc(cc1Cl)Cl,1.15,0.85,0.0,0.19,1.2832
O=C1OCc2c1cccc2,0.95,1.84,0.0,0.45,0.964
Cn1ccc(=O)n(c1=O)C,0.81,1.04,0.0,1.13,1.0334
Clc1ncnc2c1[nH]cn2,1.53,1.6,0.82,0.7,0.9455
Cc1ccc2c(c1)CCC2,0.82,0.64,0.0,0.15,1.1714
CCc1ccc(cc1C)C,0.69,0.55,0.0,0.19,1.28
C/C/1=C\CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,0.72,0.15,0.0,0.25,1.9189
COc1cc(C)cc(c1)C,0.73,0.78,0.0,0.36,1.1978
COc1ccc(cc1)C#N,0.82,1.29,0.0,0.48,1.0707
OC(=O)Cc1c[nH]c2c1cccc2,1.41,1.81,0.88,0.74,1.3026
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CN(C2=O)C)c1ccccc1,2.3,3.14,0.0,1.98,3.1463
C=C[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](C=C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,-0.79,-0.05,0.0,1.45,4.6309
Cc1c(C)cccc1N,1.01,0.96,0.2,0.49,1.098
Clc1c(Cl)cccc1Cl,1.03,0.86,0.0,0.0,1.0836
CCc1ccc(c(c1)O)CC,0.82,0.86,0.54,0.39,1.3387
Cc1cccc(c1N)C,0.97,0.89,0.2,0.46,1.098
Clc1cccc(c1O)Cl,0.9,0.86,0.36,0.24,1.0199
COCC(N(c1c(C)csc1C)C(=O)CCl)C,1.14,1.35,0.0,1.29,2.0649
ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,1.02,0.44,0.0,0.15,1.3206
Clc1c(C)c(Cl)c(c(c1Cl)Cl)Cl,1.39,1.0,0.0,0.0,1.4693
Cc1ccc2c(c1)ccc(n2)C,1.32,0.93,0.0,0.57,1.3261
CCc1ccc(c(c1)CC)CC,0.71,0.53,0.0,0.21,1.5618
O=C1CCCCCCCCCC1,0.56,0.86,0.0,0.56,1.5656
Brc1c(C)c(Br)c(c(c1Br)Br)Br,2.25,1.41,0.0,0.0,1.7323
Cc1c(C)c(C)c(c(c1C)C)C,0.95,0.72,0.0,0.28,1.5618
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,1.22,0.91,0.66,0.06,1.3871
CCOC(=O)[C@H]([C@@H](C(=O)OCC)O)O,0.28,1.13,0.3,1.45,1.502
Clc1cc(N(=O)=O)c(c(c1Cl)Cl)Cl,1.47,1.38,0.0,0.14,1.3802
OCC(C(C(CO)O)O)O,1.04,1.77,0.54,1.43,1.1066
Oc1cc(C)c(c(c1)C)Cl,0.98,0.94,0.61,0.26,1.1793
Cc1cc(C)c(c(c1)C)N,0.98,0.92,0.0,0.59,1.2389
Clc1cc(Cl)c(c(c1)Cl)O,1.01,0.8,0.6,0.15,1.1423
CCC(C(=O)O)CC,0.18,0.57,0.6,0.5,1.0284
NCCOCC1=C(C(=O)OCC)C(C(=C(N1)C)C(=O)OC)c1ccccc1Cl,1.6,1.72,0.36,2.15,3.0239
Oc1ccccc1C(C)(C)C,0.82,0.92,0.52,0.4,1.3387
Cc1ccccc1S(=O)(=O)N,1.13,1.55,0.55,0.86,1.238
OC(=O)C=Cc1ccc(cc1)N(=O)=O,1.4,1.21,0.62,0.76,1.3447
Oc1ccc(c(c1)C(F)(F)F)N(=O)=O,0.69,1.44,1.25,0.13,1.1433
Cc1cc2ccccc2c2c1cccc2,2.06,1.25,0.0,0.29,1.5953
OC(=O)CCC(=O)OC1OC2OC3(C)CCC4C2(C(C1C)CCC4C)OO3,1.24,2.0,0.58,1.8,2.7349
CCCCCCCCCCCCC(=O)OCCC,-0.01,0.56,0.0,0.45,2.4374
Cc1ccc(c(c1)O)C(C)(C)C,0.83,0.95,0.53,0.41,1.4796
CCNc1nc(SC)nc(n1)NC(C)(C)C,1.43,1.23,0.12,0.99,1.9425
OC(=O)c1ccccc1Br,1.0,1.0,0.64,0.53,1.1067
O=C(Nc1ccccc1)NC1CCCCC1,1.34,1.6,0.7,0.85,1.8094
OC(=O)c1ccccc1I,1.31,1.27,0.74,0.46,1.1899
NC(=O)c1ccccc1N,1.34,1.88,0.47,0.75,1.0726
CC(c1ccccc1O)C,0.84,0.88,0.52,0.38,1.1978
O=N(=O)c1ccccc1C,0.87,1.11,0.0,0.28,1.0315
O=N(=O)c1ccccc1Cl,1.02,1.24,0.0,0.24,1.013
CCC(c1cc(cc(c1O)N(=O)=O)N(=O)=O)C,1.25,1.72,0.28,0.52,1.6871
Clc1cc(N(=O)=O)c(c(c1)N(=O)=O)O,1.33,1.88,0.06,0.3,1.2459
OC(=O)c1ccccc1C(=O)O,1.1,1.69,1.19,0.72,1.147
OCc1cc(ccc1O)C(CNCCCCCCOCCCCc1ccccc1)O,2.05,2.0,1.2,2.75,3.4905
COc1ccc(cc1N(=O)=O)C(=O)O,1.12,1.49,0.66,0.65,1.3055
CC(CCC=C(C)C)CCOC(=O)C,0.2,0.64,0.0,0.5,1.8308
CC(=O)Nc1ccccc1C(=O)O,1.12,1.44,0.93,0.7,1.329
Brc1ccc(c(c1)C(=O)O)O,1.5,1.07,0.62,0.43,1.1654
Nc1ccc(c(c1)C(=O)O)O,1.25,1.53,0.93,0.69,1.0902
Cc1ccc(c(c1)N(=O)=O)C,0.89,1.12,0.0,0.29,1.1724
Clc1ccc(c(c1)N(=O)=O)C,1.0,1.19,0.0,0.21,1.1539
Cc1ccc(c(c1)N(=O)=O)Cl,1.02,1.24,0.0,0.22,1.1539
Clc1ccc(c(c1)N(=O)=O)Cl,1.17,1.27,0.0,0.19,1.1354
Cc1ccc(c(c1)N(=O)=O)N,1.18,1.37,0.3,0.35,1.1313
Clc1ccc(c(c1)N(=O)=O)O,1.13,1.24,0.1,0.3,1.0717
Clc1cc(N(=O)=O)c(cc1Cl)Cl,1.32,1.31,0.0,0.16,1.2578
O=C1C=CC2(C(=C1)CCC1C2CCC2(C1CCC2=O)C)C,1.64,3.14,0.0,1.17,2.2967
COC(=O)c1ccccc1C,0.77,0.87,0.0,0.43,1.2135
CCC(c1ccccc1O)C,0.82,0.91,0.52,0.41,1.3387
ClCCC(=C(c1ccccc1)c1ccc(cc1)OCCN(C)C)c1ccccc1,2.28,2.3,2.32,1.45,3.2971
CC1CCC(C(C1)O)C(C)C,0.4,0.5,0.23,0.58,1.4677
C[C@H]1CC[C@@H](C(=O)C1)C(C)C,0.32,0.61,0.0,0.62,1.4247
CC1=CC(=O)C(CC1)C(C)C,0.57,0.89,0.0,0.57,1.3817
Cc1ccc2c(c1)sc1c2c(C)ccc1,1.96,1.18,0.0,0.21,1.6609
Cc1cccc2c1sc1c2c(C)ccc1,1.96,1.18,0.0,0.21,1.6609
Cc1ccc2c(c1)c1cccc(c1s2)C,1.96,1.18,0.0,0.21,1.6609
CCc1ccc2c(c1)c1ccccc1s2,1.96,1.18,0.0,0.2,1.6609
CCc1cccc2c1sc1c2cccc1,1.96,1.18,0.0,0.2,1.6609
CCc1ccc2c(c1)sc1c2cccc1,1.96,1.18,0.0,0.2,1.6609
CC1CCC(=C(C)C)C(=O)C1,0.59,0.56,0.0,0.49,1.3817
Cc1ccc(c(c1)O)C(C)C,0.82,0.84,0.44,0.43,1.3387
Oc1ccc(c(c1)O)C(=O)O,1.14,1.16,1.06,0.56,1.0491
Cc1ccc(c(c1)C)N(=O)=O,0.94,1.16,0.0,0.29,1.1724
OCc1ccccc1C,0.85,0.9,0.39,0.58,1.0569
CCc1ccccc1Cl,0.75,0.7,0.0,0.07,1.1206
O=Cc1ccccc1Cl,0.95,1.13,0.0,0.29,0.9954
CCc1ccccc1O,0.83,0.84,0.52,0.37,1.0569
OCc1ccccc1O,1.0,1.14,0.62,0.72,0.9747
O=Cc1ccccc1O,0.96,1.05,0.12,0.33,0.9317
COc1ccccc1N,0.99,1.03,0.23,0.5,1.0158
COc1ccccc1O,0.84,0.91,0.22,0.52,0.9747
C[C@@H]1NC(=O)C2(NC1=O)CCCC2,1.17,1.54,0.48,1.2,1.3905
Cc1cccc2c1cccc2,1.34,0.94,0.0,0.22,1.2263
Clc1cccc2c1cccc2,1.42,1.0,0.0,0.14,1.2078
C1CCC2N(C1)CC1CC2CN2C1CCCC2,1.2,0.91,0.0,1.46,1.9873
OC(c1ccccc1)C(=O)O,1.02,1.33,0.91,0.89,1.1313
CN[C@H]([C@H](c1ccccc1)O)C,0.95,0.78,0.27,1.17,1.4385
CCN(C(C(=O)c1ccccc1)C)CC,0.96,1.07,0.0,1.04,1.8182
CCN(C(=O)N1CCN(CC1)C)CC,0.65,1.3,0.0,1.55,1.7241
Brc1ccc(cc1)C(=O)c1ccccc1,1.67,1.52,0.0,0.47,1.6558
CN(c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C)C,1.79,1.95,0.0,1.08,2.244
Clc1cc(Cl)c(c2c1c(Cl)c(cc2Cl)Cl)Cl,2.05,1.42,0.0,0.0,1.8198
O=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl,1.65,1.5,0.0,0.41,1.7256
OC(c1ccccc1)c1ccccc1,1.42,1.22,0.38,0.8,1.5238
O=C=Nc1cccc(c1C)N=C=O,1.09,1.36,0.0,0.45,1.2841
COc1cccc(c1O)OC,0.81,1.4,0.14,0.7,1.1743
N#Cc1ccccc1C#N,0.87,1.96,0.0,0.41,1.0258
CN(Cc1cccc2c1cccc2)C/C=C/C#CC(C)(C)C,1.89,1.38,0.0,1.03,2.6061
COc1ccccc1OC,0.83,1.05,0.0,0.61,1.1156
C1CCC2C(C1)CCCC2,0.51,0.25,0.0,0.0,1.3004
COc1ccccc1N(=O)=O,0.97,1.34,0.0,0.45,1.0902
CCCCCCCCCCCCCCc1ccc(cc1)N,0.87,0.96,0.23,0.46,2.7888
Clc1cc2N=C(CSCc3ccccc3)NS(=O)(=O)c2cc1S(=O)(=O)N,3.35,2.75,0.89,2.1,2.7424
CCCN(CCC)CCc1cccc2c1CC(=O)N2,1.34,1.36,0.43,1.28,2.2321
C=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,1.16,1.17,0.49,1.36,1.7536
Cc1[nH]c2c(c1C)cccc2,1.2,1.0,0.44,0.46,1.2282
Cc1ccc2c(c1)cccc2,1.3,0.81,0.0,0.25,1.2263
Clc1ccc2c(c1)cccc2,1.45,1.0,0.0,0.14,1.2078
Cc1ccc2c(c1)cccn2,1.31,0.95,0.0,0.55,1.1852
Cc1ccc2c(n1)cccc2,1.29,0.95,0.0,0.55,1.1852
CCN(c1ccccc1)CC,0.95,0.8,0.0,0.41,1.3798
CCN(c1cccc(c1)C)CC,0.94,0.79,0.0,0.5,1.5207
CN(C(C)(C)C)C,-0.1,0.18,0.0,0.73,1.0538
COc1ccc(cc1)CN(c1ccccn1)CCN(C)C,1.82,1.5,0.0,1.5,2.3868
CCC(CC)(Cl)C,0.21,0.39,0.0,0.13,1.0764
NCCC[Si](OCC)(OCC)OCC,-0.02,0.49,0.12,1.31,1.8983
Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N,2.25,1.93,0.2,0.72,1.7686
CCOC(CC)(C)C,0.0,0.16,0.0,0.61,1.1536
Oc1ccc(cc1Cl)c1ccccc1,1.65,1.31,0.32,0.39,1.5053
OC(C(F)(F)F)C(F)(F)F,-0.24,0.55,0.77,0.1,0.6962
CCC(N(C)C)C,0.03,0.18,0.0,0.71,1.0538
CCC(C(C(C)C)C)C,0.0,0.0,0.0,0.0,1.3767
CCCC(C(CC)C)C,0.0,0.0,0.0,0.0,1.3767
CCC(=CC)C,0.18,0.08,0.0,0.08,0.911
CCCCCC(=O)C(C)C,0.1,0.61,0.0,0.52,1.3924
CCCCN(N=O)CCCC,0.3,0.98,0.0,0.64,1.4511
CC(ON=O)CC,0.06,0.31,0.0,0.31,0.8464
CN(N=O)CCC,0.36,1.05,0.0,0.6,0.8875
COC(=O)C=C(C)C,0.33,0.61,0.0,0.41,0.9854
C1CCC(CC1)C1CCCCC1,0.52,0.45,0.0,0.04,1.5822
CCCOC(=O)CCC(=O)OCCC,0.08,0.97,0.0,0.84,1.6664
CCCOC(=O)C=C,0.19,0.62,0.0,0.42,0.9854
CCCCCCC(=O)CC,0.1,0.66,0.0,0.51,1.3924
NCC1CC1(c1ccccc1)C(=O)N(CC)CC,1.3,1.61,0.16,1.47,2.0912
CCCSC(C)(C)C,0.32,0.28,0.0,0.48,1.2584
C=CC=C(C)C,0.4,0.27,0.0,0.12,0.868
CCCN(C)C,0.09,0.18,0.0,0.64,0.9129
CN(CC#N)C,0.25,0.87,0.0,0.79,0.7858
CCC(CC(CC)C)C,0.0,0.0,0.0,0.0,1.3767
CCCCCC(=O)CCCCC,0.08,0.66,0.0,0.51,1.6742
CCCCN(C)C,0.09,0.18,0.0,0.65,1.0538
ClCCC=C,0.31,0.52,0.0,0.13,0.7516
OCCC#C,0.4,0.64,0.45,0.59,0.6449
c1ccc2c(c1)Oc1c(C2)cccc1,1.5,1.07,0.0,0.23,1.4152
OCCCCC(O)C,0.38,0.93,0.72,0.95,1.0714
CCC#CCC,0.22,0.3,0.0,0.15,0.868
OCCCCCl,0.32,0.8,0.39,0.5,0.8533
CC(CCCC(=O)C)C,0.11,0.68,0.0,0.55,1.2515
CCCCCCCC(=O)CC,0.1,0.67,0.0,0.52,1.5333
OCCCCC#C,0.39,0.71,0.4,0.6,0.9267
CC=CCCCO,0.33,0.47,0.37,0.6,0.9697
CCCC=CCO,0.34,0.52,0.35,0.53,0.9697
CCC/C=C/CO,0.33,0.52,0.35,0.53,0.9697
OCCC=CCC,0.34,0.56,0.29,0.57,0.9697
OCCC=CCC,0.33,0.48,0.37,0.59,0.9697
CC(=O)c1ccc(cc1)c1ccccc1,1.57,1.5,0.0,0.6,1.6217
OC(=O)c1ccc(cc1)c1ccccc1,1.48,1.3,0.59,0.5,1.5395
CCCCCc1ccc2c(n1)cccc2,1.29,0.84,0.0,0.57,1.7488
C=CC1CO1,0.37,0.47,0.0,0.36,0.5793
Cc1cocc1,0.37,0.5,0.0,0.14,0.6772
ClC1CCCC1,0.41,0.46,0.0,0.1,0.8269
C1CC=CC1=O,0.54,1.07,0.0,0.56,0.6772
Cn1cccn1,0.52,0.97,0.0,0.55,0.6772
COc1ccc2c(c1)cccc2,1.39,1.13,0.0,0.33,1.285
O=NN1CCCC1,0.57,1.47,0.0,0.62,0.7789
COc1cc(ccc1OC)C(=O)O,0.95,1.65,0.57,0.75,1.3309
CC(=O)c1ccc2c(c1)cccc2,1.5,1.4,0.0,0.57,1.3829
OC(=O)c1ccc2c(c1)cccc2,1.46,1.21,0.61,0.44,1.3007
C1CC2C(C1)CC=C2,0.44,0.24,0.0,0.27,0.9756
CN1CCCCC1=O,0.53,0.93,0.0,0.84,0.9609
C=CCc1ccc(c(c1)OC)OC,0.94,1.02,0.0,0.65,1.4953
[C-]#[N+]c1ccccc1,0.75,0.9,0.0,0.23,0.8711
COC1CCCCC1,0.3,0.64,0.0,0.52,1.045
CNc1ncccn1,0.99,1.13,0.23,0.67,0.8749
COc1ncccn1,0.7,1.08,0.0,0.67,0.8338
CCOc1ccc2c(c1)cccc2,1.39,1.13,0.0,0.39,1.4259
C1CCCC=CCC1,0.46,0.24,0.0,0.1,1.0842
C1CCCC=CCC1,0.46,0.24,0.0,0.1,1.0842
CC(Cc1ccc2c(n1)cccc2)C,1.28,0.8,0.0,0.57,1.6079
CNc1ccccc1Cl,1.03,0.96,0.19,0.41,1.0795
COc1ccccc1CC(=O)O,0.88,1.3,0.59,0.76,1.2722
CNc1ccc(cc1)Cl,1.05,1.01,0.21,0.39,1.0795
CC1=CCCCCCC1,0.48,0.24,0.0,0.1,1.2251
Cc1cccc2c1[nH]cc2,1.2,1.05,0.44,0.32,1.0873
Clc1ccc(c(c1Cl)O)Cl,1.01,0.88,0.62,0.15,1.1423
Cc1ccc2c(c1)nc(cc2)C,1.32,0.93,0.0,0.57,1.3261
Clc1cc(O)c(c(c1)Cl)Cl,1.07,0.94,0.68,0.16,1.1423
